id,tipo,sku-pai,sku,ativo,usado,ncm,gtin,nome,descricao-completa,url-video-youtube,estoque-gerenciado,estoque-quantidade,estoque-situacao-em-estoque,estoque-situacao-sem-estoque,preco-sob-consulta,preco-custo,preco-cheio,preco-promocional,marca,peso-em-kg,altura-em-cm,largura-em-cm,comprimento-em-cm,categoria-nome-nivel-1,categoria-nome-nivel-2,categoria-nome-nivel-3,categoria-nome-nivel-4,categoria-nome-nivel-5,imagem-1,imagem-2,imagem-3,imagem-4,imagem-5,grade-genero,grade-tamanho-de-anelalianca,grade-tamanho-de-calca,grade-tamanho-de-camisacamiseta,grade-tamanho-de-capacete,grade-tamanho-de-tenis,grade-voltagem,grade-tamanho-juvenil-infantil,grade-produto-com-uma-cor,grade-produto-com-duas-cores,grade-tamanho-infantil,"",url-antiga
,variacao,XP84101138,XP84101138-P,S,N,,,,,,S,0,imediata,30 dias,N,,169.9,,,,,,,,,,,,,,,,,,,,P,,,,,,,,,
,variacao,XP84101138,XP84101138-M,S,N,,,,,,S,0,imediata,30 dias,N,,169.9,,,,,,,,,,,,,,,,,,,,M,,,,,,,,,
,variacao,XP84101138,XP84101138-G,S,N,,,,,,S,0,imediata,30 dias,N,,169.9,,,,,,,,,,,,,,,,,,,,G,,,,,,,,,
,variacao,XP84101138,XP84101138-GG,S,N,,,,,,S,0,imediata,30 dias,N,,169.9,,,,,,,,,,,,,,,,,,,,GG,,,,,,,,,
,variacao,XP84101138,XP84101138-XG,S,N,,,,,,S,0,imediata,30 dias,N,,169.9,,,,,,,,,,,,,,,,,,,,XG,,,,,,,,,
,com-variacao,,XP84024310,S,N,,,Corta-vento Corinthians,Corta-vento Corinthians,,,,,,N,,,,,,,,,Casacos,Corta Vento,,,,https://d3ugyf2ht6aenh.cloudfront.net/stores/001/482/519/products/d5ae74e21-c76cb1e09a5d2e294d16190507829539-640-0.jpg,https://d3ugyf2ht6aenh.cloudfront.net/stores/001/482/519/products/569c08ac1-3678e16c3569b0213816190507832143-640-0.jpg,https://d3ugyf2ht6aenh.cloudfront.net/stores/001/482/519/products/790af19e1-6507260f1f6626a16316190507830042-640-0.jpg,https://d3ugyf2ht6aenh.cloudfront.net/stores/001/482/519/products/36c1b29e1-d7244fbb6ba8f6eb2c16190507829977-640-0.jpg,,,,,,,,,,,,,,
,variacao,XP84024310,XP84024310-P,S,N,,,,,,S,0,imediata,30 dias,N,,229.0,,,,,,,,,,,,,,,,,,,,P,,,,,,,,,
,variacao,XP84024310,XP84024310-M,S,N,,,,,,S,0,imediata,30 dias,N,,229.0,,,,,,,,,,,,,,,,,,,,M,,,,,,,,,
,variacao,XP84024310,XP84024310-G,S,N,,,,,,S,0,imediata,30 dias,N,,229.0,,,,,,,,,,,,,,,,,,,,G,,,,,,,,,
,variacao,XP84024310,XP84024310-GG,S,N,,,,,,S,0,imediata,30 dias,N,,229.0,,,,,,,,,,,,,,,,,,,,GG,,,,,,,,,
,variacao,XP84024310,XP84024310-XG,S,N,,,,,,S,0,imediata,30 dias,N,,229.0,,,,,,,,,,,,,,,,,,,,XG,,,,,,,,,
,com-variacao,,XP84023990,S,N,,,Corta-vento Borussia Dortmund,Corta-vento Borussia Dortmund,,,,,,N,,,,,,,,,Casacos,Corta Vento,,,,https://d3ugyf2ht6aenh.cloudfront.net/stores/001/482/519/products/3a1f2a5a1-027d10510c0e29303f16190505879798-640-0.jpg,https://d3ugyf2ht6aenh.cloudfront.net/stores/001/482/519/products/379f8b0b1-59780face40b5be46316190505881440-640-0.jpg,https://d3ugyf2ht6aenh.cloudfront.net/stores/001/482/519/products/c674cf0a1-9ff88e8ea66fe0321f16190505880051-640-0.jpg,https://d3ugyf2ht6aenh.cloudfront.net/stores/001/482/519/products/729456321-521514433f7b4963cd16190505878719-640-0.jpg,,,,,,,,,,,,,,
,variacao,XP84023990,XP84023990-P,S,N,,,,,,S,0,imediata,30 dias,N,,239.0,,,,,,,,,,,,,,,,,,,,P,,,,,,,,,
,variacao,XP84023990,XP84023990-M,S,N,,,,,,S,0,imediata,30 dias,N,,239.0,,,,,,,,,,,,,,,,,,,,M,,,,,,,,,
,variacao,XP84023990,XP84023990-G,S,N,,,,,,S,0,imediata,30 dias,N,,239.0,,,,,,,,,,,,,,,,,,,,G,,,,,,,,,
,variacao,XP84023990,XP84023990-GG,S,N,,,,,,S,0,imediata,30 dias,N,,239.0,,,,,,,,,,,,,,,,,,,,GG,,,,,,,,,
,variacao,XP84023990,XP84023990-XG,S,N,,,,,,S,0,imediata,30 dias,N,,239.0,,,,,,,,,,,,,,,,,,,,XG,,,,,,,,,
,com-variacao,,XP84023446,S,N,,,Cruzeiro - Home (2021/22),Cruzeiro - Home (2021/22) Masculina Versão Torcedor,,,,,,N,,,,,,,,,Camisas Masculina,Brasileirão,,,,https://d3ugyf2ht6aenh.cloudfront.net/stores/001/482/519/products/b3a07a341-95fe100386399123a616190502317813-640-0.jpg,https://d3ugyf2ht6aenh.cloudfront.net/stores/001/482/519/products/affd9a651-cd14085c254f55ae9316190502311475-640-0.jpg,https://d3ugyf2ht6aenh.cloudfront.net/stores/001/482/519/products/bdaa8f811-722ca93c8384b08cdb16190502314758-640-0.jpg,https://d3ugyf2ht6aenh.cloudfront.net/stores/001/482/519/products/ebceb8d91-33c244502601bb243716190502320678-640-0.jpg,,,,,,,,,,,,,,
,variacao,XP84023446,XP84023446-P,S,N,,,,,,S,0,imediata,30 dias,N,,139.9,,,,,,,,,,,,,,,,,,,,P,,,,,,,,,
,variacao,XP84023446,XP84023446-M,S,N,,,,,,S,0,imediata,30 dias,N,,139.9,,,,,,,,,,,,,,,,,,,,M,,,,,,,,,
,variacao,XP84023446,XP84023446-G,S,N,,,,,,S,0,imediata,30 dias,N,,139.9,,,,,,,,,,,,,,,,,,,,G,,,,,,,,,
,variacao,XP84023446,XP84023446-GG,S,N,,,,,,S,0,imediata,30 dias,N,,139.9,,,,,,,,,,,,,,,,,,,,GG,,,,,,,,,
,variacao,XP84023446,XP84023446-XG,S,N,,,,,,S,0,imediata,30 dias,N,,139.9,,,,,,,,,,,,,,,,,,,,XG,,,,,,,,,
,com-variacao,,XP84022604,S,N,,,Grêmio - Treino (2021/22),Grêmio - Treino (2021/22) Masculina Versão Torcedor,,,,,,N,,,,,,,,,Camisas Masculina,,,,,https://d3ugyf2ht6aenh.cloudfront.net/stores/001/482/519/products/f630757d1-0f2e131ee59f6bbd2516190496761772-640-0.jpg,https://d3ugyf2ht6aenh.cloudfront.net/stores/001/482/519/products/c59ec19d1-c2b677662838767a6516190496756304-640-0.jpg,https://d3ugyf2ht6aenh.cloudfront.net/stores/001/482/519/products/91a2ce201-27c1d2edd2bfbe110016190496754564-640-0.jpg,https://d3ugyf2ht6aenh.cloudfront.net/stores/001/482/519/products/3eb19b571-986686220858b0088416190496762099-640-0.jpg,,,,,,,,,,,,,,
,variacao,XP84022604,XP84022604-P,S,N,,,,,,S,0,imediata,30 dias,N,,139.9,,,,,,,,,,,,,,,,,,,,P,,,,,,,,,
,variacao,XP84022604,XP84022604-M,S,N,,,,,,S,0,imediata,30 dias,N,,139.9,,,,,,,,,,,,,,,,,,,,M,,,,,,,,,
,variacao,XP84022604,XP84022604-G,S,N,,,,,,S,0,imediata,30 dias,N,,139.9,,,,,,,,,,,,,,,,,,,,G,,,,,,,,,
,variacao,XP84022604,XP84022604-GG,S,N,,,,,,S,0,imediata,30 dias,N,,139.9,,,,,,,,,,,,,,,,,,,,GG,,,,,,,,,
,variacao,XP84022604,XP84022604-XG,S,N,,,,,,S,0,imediata,30 dias,N,,139.9,,,,,,,,,,,,,,,,,,,,XG,,,,,,,,,
,com-variacao,,XP82758774,S,N,,,São Paulo- Home (2021/22),São Paulo- Home (2021/22) Masculina Versão Torcedor,,,,,,N,,,,,,,,,Camisas Masculina,Brasileirão,,,,https://d3ugyf2ht6aenh.cloudfront.net/stores/001/482/519/products/3f782f8e-ae23-42ae-9496-5d8a6d1067581-e5e8c6d73a437aa5ca16180619023911-640-0.jpeg,https://d3ugyf2ht6aenh.cloudfront.net/stores/001/482/519/products/83fdaac2-060a-4181-8255-5244a68b0d2f1-5fcaf16a55f73d01f516180619024443-640-0.jpeg,https://d3ugyf2ht6aenh.cloudfront.net/stores/001/482/519/products/082a4e59-ff3b-4770-9fe7-14490c19fd9c1-3bf83d1742b9ac60e916180619025036-640-0.jpeg,https://d3ugyf2ht6aenh.cloudfront.net/stores/001/482/519/products/a4674dbb-3851-4031-9049-bb4ff01620751-142f8726e782b5e83316180619024301-640-0.jpeg,https://d3ugyf2ht6aenh.cloudfront.net/stores/001/482/519/products/c8faa9c2-a9c2-4b0e-a65b-a96e8f0ce5561-d7ab6a0c31bfcd931a16180619025139-640-0.jpeg,,,,,,,,,,,,,
,variacao,XP82758774,XP82758774-P,S,N,,,,,,S,0,imediata,30 dias,N,,139.9,,,,,,,,,,,,,,,,,,,,P,,,,,,,,,
,variacao,XP82758774,XP82758774-M,S,N,,,,,,S,0,imediata,30 dias,N,,139.9,,,,,,,,,,,,,,,,,,,,M,,,,,,,,,
,variacao,XP82758774,XP82758774-G,S,N,,,,,,S,0,imediata,30 dias,N,,139.9,,,,,,,,,,,,,,,,,,,,G,,,,,,,,,
,variacao,XP82758774,XP82758774-GG,S,N,,,,,,S,0,imediata,30 dias,N,,139.9,,,,,,,,,,,,,,,,,,,,GG,,,,,,,,,
,variacao,XP82758774,XP82758774-XG,S,N,,,,,,S,0,imediata,30 dias,N,,139.9,,,,,,,,,,,,,,,,,,,,XG,,,,,,,,,
,variacao,XP82758774,XP82758774-XGG,S,N,,,,,,S,0,imediata,30 dias,N,,139.9,,,,,,,,,,,,,,,,,,,,XGG,,,,,,,,,
,com-variacao,,XP81855967,S,N,,,Flamengo - Home (2009),Flamengo - Home (2009) Masculina Versão Torcedor,,,,,,N,,,,,,,,,Camisas Masculina,,,,,https://d3ugyf2ht6aenh.cloudfront.net/stores/001/482/519/products/5c6a22641-bd968d5ac7fe3915a516530965227261-640-0.jpeg,https://d3ugyf2ht6aenh.cloudfront.net/stores/001/482/519/products/151dd4a01-52cc5f9a5118516c4c16530965227766-640-0.jpeg,https://d3ugyf2ht6aenh.cloudfront.net/stores/001/482/519/products/33554da11-cad4066e752fed63ea16530965228650-640-0.jpeg,https://d3ugyf2ht6aenh.cloudfront.net/stores/001/482/519/products/24cc326e1-e32b075dc375588a3316530965227683-640-0.jpeg,,,,,,,,,,,,,,
,variacao,XP81855967,XP81855967-P,S,N,,,,,,S,0,imediata,30 dias,N,,169.9,,,,,,,,,,,,,,,,,,,,P,,,,,,,,,
,variacao,XP81855967,XP81855967-M,S,N,,,,,,S,0,imediata,30 dias,N,,169.9,,,,,,,,,,,,,,,,,,,,M,,,,,,,,,
,variacao,XP81855967,XP81855967-G,S,N,,,,,,S,0,imediata,30 dias,N,,169.9,,,,,,,,,,,,,,,,,,,,G,,,,,,,,,
,variacao,XP81855967,XP81855967-GG,S,N,,,,,,S,0,imediata,30 dias,N,,169.9,,,,,,,,,,,,,,,,,,,,GG,,,,,,,,,
,variacao,XP81855967,XP81855967-XG,S,N,,,,,,S,0,imediata,30 dias,N,,169.9,,,,,,,,,,,,,,,,,,,,XG,,,,,,,,,
,com-variacao,,XP81466099,S,N,,,Argentina - Home (2020/2021),Argentina - Home (2020/2021) Masculina Versão Torcedor,,,,,,N,,,,,,,,,Camisas Masculina,Seleções,,,,https://d3ugyf2ht6aenh.cloudfront.net/stores/001/482/519/products/92727dac-c5c7-442d-9182-64c5462e31ce1-d04277dcefa2fd5e9b16170482423974-640-0.jpeg,https://d3ugyf2ht6aenh.cloudfront.net/stores/001/482/519/products/8c0eddfe-7cfb-4136-8517-5587f88999011-d7a7b8f5e01f8baac116170482426334-640-0.jpeg,https://d3ugyf2ht6aenh.cloudfront.net/stores/001/482/519/products/6ae5d843-f5d1-49fe-ac07-c72416501f141-c7a72102decefab03316170482430626-640-0.jpeg,https://d3ugyf2ht6aenh.cloudfront.net/stores/001/482/519/products/a0cff2be-81cd-4f3c-9ba2-8b15c035959d1-ae86c8b01a35deb39e16170482427982-640-0.jpeg,https://d3ugyf2ht6aenh.cloudfront.net/stores/001/482/519/products/e098a55a-91b5-4779-9121-5587b9b13e161-ec2605df74e19b652716170482425071-640-0.jpeg,,,,,,,,,,,,,
,variacao,XP81466099,XP81466099-P,S,N,,,,,,S,0,imediata,30 dias,N,,139.9,,,,,,,,,,,,,,,,,,,,P,,,,,,,,,
,variacao,XP81466099,XP81466099-M,S,N,,,,,,S,0,imediata,30 dias,N,,139.9,,,,,,,,,,,,,,,,,,,,M,,,,,,,,,
,variacao,XP81466099,XP81466099-G,S,N,,,,,,S,0,imediata,30 dias,N,,139.9,,,,,,,,,,,,,,,,,,,,G,,,,,,,,,
,variacao,XP81466099,XP81466099-GG,S,N,,,,,,S,0,imediata,30 dias,N,,139.9,,,,,,,,,,,,,,,,,,,,GG,,,,,,,,,
,variacao,XP81466099,XP81466099-XG,S,N,,,,,,S,0,imediata,30 dias,N,,139.9,,,,,,,,,,,,,,,,,,,,XG,,,,,,,,,
,com-variacao,,XP81342743,S,N,,,Senegal - Away (2020/2021),Senegal - Away (2020/2021) Masculina Versão Torcedor,,,,,,N,,,,,,,,,Camisas Masculina,Seleções,,,,https://d3ugyf2ht6aenh.cloudfront.net/stores/001/482/519/products/26615f14-06dd-46f8-9f02-0ee100e25cd91-26ece61e68ccec5f5a16169974959915-640-0.jpeg,https://d3ugyf2ht6aenh.cloudfront.net/stores/001/482/519/products/a3d8a791-6205-41f7-9dd6-4d9c4a8e2ffd1-c60582a4f39b102bb716169974960935-640-0.jpeg,https://d3ugyf2ht6aenh.cloudfront.net/stores/001/482/519/products/97749c8f-e8ae-4eb0-8841-07a49cb52ce81-ace3e4c8a135cde0ae16169974963024-640-0.jpeg,https://d3ugyf2ht6aenh.cloudfront.net/stores/001/482/519/products/08513a8e-0488-47bd-bf8c-2b68d4ff0be91-0f3553eae7ca4f5dc116169974958695-640-0.jpeg,https://d3ugyf2ht6aenh.cloudfront.net/stores/001/482/519/products/4d65f1e5-6c63-48e5-9fc8-2a65e4bc585a1-03045a23a62e1fd73016169974958985-640-0.jpeg,,,,,,,,,,,,,
,variacao,XP81342743,XP81342743-P,S,N,,,,,,S,0,imediata,30 dias,N,,139.9,,,,,,,,,,,,,,,,,,,,P,,,,,,,,,
,variacao,XP81342743,XP81342743-M,S,N,,,,,,S,0,imediata,30 dias,N,,139.9,,,,,,,,,,,,,,,,,,,,M,,,,,,,,,
,variacao,XP81342743,XP81342743-G,S,N,,,,,,S,0,imediata,30 dias,N,,139.9,,,,,,,,,,,,,,,,,,,,G,,,,,,,,,
,variacao,XP81342743,XP81342743-GG,S,N,,,,,,S,0,imediata,30 dias,N,,139.9,,,,,,,,,,,,,,,,,,,,GG,,,,,,,,,
,variacao,XP81342743,XP81342743-XG,S,N,,,,,,S,0,imediata,30 dias,N,,139.9,,,,,,,,,,,,,,,,,,,,XG,,,,,,,,,
,variacao,XP81342743,XP81342743-XGG,S,N,,,,,,S,0,imediata,30 dias,N,,139.9,,,,,,,,,,,,,,,,,,,,XGG,,,,,,,,,
,com-variacao,,XP81342714,S,N,,,Senegal - Home (2020/2021),Senegal - Home (2020/2021) Masculina Versão Torcedor,,,,,,N,,,,,,,,,Camisas Masculina,Seleções,,,,https://d3ugyf2ht6aenh.cloudfront.net/stores/001/482/519/products/562d2407-ebe3-4c2e-8c8e-b9f7d8ddf25d1-c670f7513267c5392516169973973454-640-0.jpeg,https://d3ugyf2ht6aenh.cloudfront.net/stores/001/482/519/products/f0e1dd7a-1e8d-45a1-96e3-c0126cd111dd1-18010769adcce84f9316169973970581-640-0.jpeg,https://d3ugyf2ht6aenh.cloudfront.net/stores/001/482/519/products/2b3bcbab-b30c-4f38-a6d3-ade8f7ffaaab1-f27278367f549f222916169973971589-640-0.jpeg,https://d3ugyf2ht6aenh.cloudfront.net/stores/001/482/519/products/a17d82a6-80c0-4bb5-90eb-e6f62e0d416a1-ca082714a3764f694c16169973971940-640-0.jpeg,https://d3ugyf2ht6aenh.cloudfront.net/stores/001/482/519/products/1af9a69f-10da-4859-b17b-faedad5e35bb1-bf68b85bb39ad8f0b216169973972238-640-0.jpeg,,,,,,,,,,,,,
,variacao,XP81342714,XP81342714-P,S,N,,,,,,S,0,imediata,30 dias,N,,139.9,,,,,,,,,,,,,,,,,,,,P,,,,,,,,,
,variacao,XP81342714,XP81342714-M,S,N,,,,,,S,0,imediata,30 dias,N,,139.9,,,,,,,,,,,,,,,,,,,,M,,,,,,,,,
,variacao,XP81342714,XP81342714-G,S,N,,,,,,S,0,imediata,30 dias,N,,139.9,,,,,,,,,,,,,,,,,,,,G,,,,,,,,,
,variacao,XP81342714,XP81342714-GG,S,N,,,,,,S,0,imediata,30 dias,N,,139.9,,,,,,,,,,,,,,,,,,,,GG,,,,,,,,,
,variacao,XP81342714,XP81342714-XG,S,N,,,,,,S,0,imediata,30 dias,N,,139.9,,,,,,,,,,,,,,,,,,,,XG,,,,,,,,,
,variacao,XP81342714,XP81342714-XGG,S,N,,,,,,S,0,imediata,30 dias,N,,139.9,,,,,,,,,,,,,,,,,,,,XGG,,,,,,,,,
,com-variacao,,XP81342684,S,N,,,Finlândia - Home (2020/2021),Finlândia - Home (2020/2021) Masculina Versão Torcedor,,,,,,N,,,,,,,,,Camisas Masculina,Seleções,,,,https://d3ugyf2ht6aenh.cloudfront.net/stores/001/482/519/products/55fc29a9-07f4-4de0-8921-acdca13a2ee81-e4c969e9ca4ac67cf516169972654304-640-0.jpeg,https://d3ugyf2ht6aenh.cloudfront.net/stores/001/482/519/products/d90de870-3dd2-425b-8c2f-8b09058e66951-04d6476b753c8d220b16169972655609-640-0.jpeg,https://d3ugyf2ht6aenh.cloudfront.net/stores/001/482/519/products/a8c8a9c4-33c9-4998-b56f-637dce1f971c1-8c97186f5a40e2e74d16169972658158-640-0.jpeg,https://d3ugyf2ht6aenh.cloudfront.net/stores/001/482/519/products/b87a8f1a-719f-4e28-874d-cc63a7d6897d1-645d9cb2126e99044c16169972658731-640-0.jpeg,https://d3ugyf2ht6aenh.cloudfront.net/stores/001/482/519/products/d8cf6436-c8ba-48c2-bbb7-57a45cb199191-aeb82cb6322b4d1ff516169972654070-640-0.jpeg,,,,,,,,,,,,,
,variacao,XP81342684,XP81342684-P,S,N,,,,,,S,0,imediata,30 dias,N,,139.9,,,,,,,,,,,,,,,,,,,,P,,,,,,,,,
,variacao,XP81342684,XP81342684-M,S,N,,,,,,S,0,imediata,30 dias,N,,139.9,,,,,,,,,,,,,,,,,,,,M,,,,,,,,,
,variacao,XP81342684,XP81342684-G,S,N,,,,,,S,0,imediata,30 dias,N,,139.9,,,,,,,,,,,,,,,,,,,,G,,,,,,,,,
,variacao,XP81342684,XP81342684-GG,S,N,,,,,,S,0,imediata,30 dias,N,,139.9,,,,,,,,,,,,,,,,,,,,GG,,,,,,,,,
,variacao,XP81342684,XP81342684-XG,S,N,,,,,,S,0,imediata,30 dias,N,,139.9,,,,,,,,,,,,,,,,,,,,XG,,,,,,,,,
,variacao,XP81342684,XP81342684-XGG,S,N,,,,,,S,0,imediata,30 dias,N,,139.9,,,,,,,,,,,,,,,,,,,,XGG,,,,,,,,,
,com-variacao,,XP80907951,S,N,,,Juventus - Edição Especial (2021/2022),Juventus - Edição Especial (2021/2022) Masculina Versão Torcedor,,,,,,N,,,,,,,,,Camisas Masculina,Serie A,,,,https://d3ugyf2ht6aenh.cloudfront.net/stores/001/482/519/products/2ad04dbc-6ebc-49ad-9880-028707f49dde1-8248779c6a92f0dfa416166734322613-640-0.jpeg,https://d3ugyf2ht6aenh.cloudfront.net/stores/001/482/519/products/36e13f5b-d8d1-4a24-99ee-04060f235f131-6028c85d8b9cac33b416166734322686-640-0.jpeg,https://d3ugyf2ht6aenh.cloudfront.net/stores/001/482/519/products/ac525ec3-7cdf-4007-8b60-c9e366cacc8b1-22f95afe65c11fe42216166734324330-640-0.jpeg,https://d3ugyf2ht6aenh.cloudfront.net/stores/001/482/519/products/827270cf-fc66-4418-99bb-bab4833621fb1-d7b6a0463555e7aade16166734323827-640-0.jpeg,https://d3ugyf2ht6aenh.cloudfront.net/stores/001/482/519/products/2395d211-fc77-49c3-a5df-3d124279d5291-01941219d4521f0e8016166734322449-640-0.jpeg,,,,,,,,,,,,,
,variacao,XP80907951,XP80907951-P,S,N,,,,,,S,0,imediata,30 dias,N,,139.9,,,,,,,,,,,,,,,,,,,,P,,,,,,,,,
,variacao,XP80907951,XP80907951-M,S,N,,,,,,S,0,imediata,30 dias,N,,139.9,,,,,,,,,,,,,,,,,,,,M,,,,,,,,,
,variacao,XP80907951,XP80907951-G,S,N,,,,,,S,0,imediata,30 dias,N,,139.9,,,,,,,,,,,,,,,,,,,,G,,,,,,,,,
,variacao,XP80907951,XP80907951-GG,S,N,,,,,,S,0,imediata,30 dias,N,,139.9,,,,,,,,,,,,,,,,,,,,GG,,,,,,,,,
,variacao,XP80907951,XP80907951-XG,S,N,,,,,,S,0,imediata,30 dias,N,,139.9,,,,,,,,,,,,,,,,,,,,XG,,,,,,,,,
,com-variacao,,XP80907521,S,N,,,Chelsea - Edição Especial (2021/2022),Chelsea - Edição Especial (2021/2022) Masculina Versão Torcedor,,,,,,N,,,,,,,,,Camisas Masculina,Premier League,,,,https://d3ugyf2ht6aenh.cloudfront.net/stores/001/482/519/products/4cca9f26-daab-414f-98d2-f7fbfdf32cda1-3d9346a63aff71756616166729747116-640-0.jpeg,https://d3ugyf2ht6aenh.cloudfront.net/stores/001/482/519/products/46692f29-2999-4cd6-aae1-92e04c4e7db01-d814c07f1b16ed5dcc16166729749218-640-0.jpeg,https://d3ugyf2ht6aenh.cloudfront.net/stores/001/482/519/products/79eb7bda-7059-4270-ba7c-59629e0adf251-9b52d5a619f749da6416166729750535-640-0.jpeg,https://d3ugyf2ht6aenh.cloudfront.net/stores/001/482/519/products/766032f4-df91-45cf-9349-f26120a3cedb1-4b31d169ab925df93216166729750748-640-0.jpeg,https://d3ugyf2ht6aenh.cloudfront.net/stores/001/482/519/products/1bd8c053-5bf5-4117-887c-c68037a4e1a31-dfab553ae2f856f58116166729746234-640-0.jpeg,,,,,,,,,,,,,
,variacao,XP80907521,XP80907521-P,S,N,,,,,,S,0,imediata,30 dias,N,,139.9,,,,,,,,,,,,,,,,,,,,P,,,,,,,,,
,variacao,XP80907521,XP80907521-M,S,N,,,,,,S,0,imediata,30 dias,N,,139.9,,,,,,,,,,,,,,,,,,,,M,,,,,,,,,
,variacao,XP80907521,XP80907521-G,S,N,,,,,,S,0,imediata,30 dias,N,,139.9,,,,,,,,,,,,,,,,,,,,G,,,,,,,,,
,variacao,XP80907521,XP80907521-GG,S,N,,,,,,S,0,imediata,30 dias,N,,139.9,,,,,,,,,,,,,,,,,,,,GG,,,,,,,,,
,variacao,XP80907521,XP80907521-XG,S,N,,,,,,S,0,imediata,30 dias,N,,139.9,,,,,,,,,,,,,,,,,,,,XG,,,,,,,,,
,com-variacao,,XP80907310,S,N,,,Tottenham - Home (2021/2022),Tottenham - Home (2021/2022) Masculina Versão Torcedor,,,,,,N,,,,,,,,,Camisas Masculina,Premier League,,,,https://d3ugyf2ht6aenh.cloudfront.net/stores/001/482/519/products/d002ed6e-11be-43bb-96a1-b2ae65d1f2861-b3b91bcdad04f182c616166727475953-640-0.jpeg,https://d3ugyf2ht6aenh.cloudfront.net/stores/001/482/519/products/ca4280ac-6936-44ea-b92d-611afd0397de1-ad431f8ad313c1140a16166727477154-640-0.jpeg,https://d3ugyf2ht6aenh.cloudfront.net/stores/001/482/519/products/77796300-3b8d-4540-8d8f-568cc0b1ab801-74c0fc2f721f30001416166727478457-640-0.jpeg,https://d3ugyf2ht6aenh.cloudfront.net/stores/001/482/519/products/cfaddc3c-879e-442d-aba4-3b08505005c61-f926e6911be15c5da116166727476324-640-0.jpeg,https://d3ugyf2ht6aenh.cloudfront.net/stores/001/482/519/products/5c0e9dab-2468-4ed3-bc04-764f8a0ef6091-73cbaa49dc03f9009116166727478682-640-0.jpeg,,,,,,,,,,,,,
,variacao,XP80907310,XP80907310-P,S,N,,,,,,S,0,imediata,30 dias,N,,139.9,,,,,,,,,,,,,,,,,,,,P,,,,,,,,,
,variacao,XP80907310,XP80907310-M,S,N,,,,,,S,0,imediata,30 dias,N,,139.9,,,,,,,,,,,,,,,,,,,,M,,,,,,,,,
,variacao,XP80907310,XP80907310-G,S,N,,,,,,S,0,imediata,30 dias,N,,139.9,,,,,,,,,,,,,,,,,,,,G,,,,,,,,,
,variacao,XP80907310,XP80907310-GG,S,N,,,,,,S,0,imediata,30 dias,N,,139.9,,,,,,,,,,,,,,,,,,,,GG,,,,,,,,,
,variacao,XP80907310,XP80907310-XG,S,N,,,,,,S,0,imediata,30 dias,N,,139.9,,,,,,,,,,,,,,,,,,,,XG,,,,,,,,,
,variacao,XP80907310,XP80907310-XGG,S,N,,,,,,S,0,imediata,30 dias,N,,139.9,,,,,,,,,,,,,,,,,,,,XGG,,,,,,,,,
,com-variacao,,XP80643189,S,N,,,River Plate - Home (2021/2022),River Plate - Home (2021/2022) Masculina Versão Torcedor,,,,,,N,,,,,,,,,Camisas Masculina,Outras ligas,,,,https://d3ugyf2ht6aenh.cloudfront.net/stores/001/482/519/products/fa1bf255-01a2-4621-a039-d473535bce471-f947159c988649b64816164445859987-640-0.jpeg,https://d3ugyf2ht6aenh.cloudfront.net/stores/001/482/519/products/45a4350f-7990-4391-a12d-e5a57ee389a61-61b617af29853e107216164445860743-640-0.jpeg,https://d3ugyf2ht6aenh.cloudfront.net/stores/001/482/519/products/bcf187a5-548d-40b0-a488-d31c1818e6c81-3b39b262e06380a77616164445863194-640-0.jpeg,https://d3ugyf2ht6aenh.cloudfront.net/stores/001/482/519/products/a71bcdbb-52ef-4d37-8885-e19b9f2084ed1-d118672b8ba8b00f6916164445861194-640-0.jpeg,https://d3ugyf2ht6aenh.cloudfront.net/stores/001/482/519/products/f68d0f65-4544-47de-a7f6-b949aee29fce1-6287eee073693903a116164445861654-640-0.jpeg,,,,,,,,,,,,,
,variacao,XP80643189,XP80643189-P,S,N,,,,,,S,0,imediata,30 dias,N,,139.9,,,,,,,,,,,,,,,,,,,,P,,,,,,,,,
,variacao,XP80643189,XP80643189-M,S,N,,,,,,S,0,imediata,30 dias,N,,139.9,,,,,,,,,,,,,,,,,,,,M,,,,,,,,,
,variacao,XP80643189,XP80643189-G,S,N,,,,,,S,0,imediata,30 dias,N,,139.9,,,,,,,,,,,,,,,,,,,,G,,,,,,,,,
,variacao,XP80643189,XP80643189-GG,S,N,,,,,,S,0,imediata,30 dias,N,,139.9,,,,,,,,,,,,,,,,,,,,GG,,,,,,,,,
,variacao,XP80643189,XP80643189-XG,S,N,,,,,,S,0,imediata,30 dias,N,,139.9,,,,,,,,,,,,,,,,,,,,XG,,,,,,,,,
